Tiempo desde erupcion (d);Magnitud;error (mag);Banda
16,655794;11,042;0,006;B
16,656442;11,037;0,006;B
16,657079;11,05;0,006;B
16,657727;11,057;0,006;B
16,658375;11,064;0,006;B
16,659012;11,052;0,006;B
16,659648;11,05;0,006;B
16,660296;11,049;0,006;B
16,660933;11,043;0,006;B
16,661581;11,054;0,006;B
16,662229;11,044;0,006;B
16,662877;11,054;0,006;B
16,663525;11,055;0,006;B
16,664174;11,053;0,006;B
16,664799;11,062;0,006;B
16,665435;11,058;0,006;B
16,666072;11,049;0,006;B
16,666708;11,054;0,006;B
16,667345;11,048;0,006;B
16,667993;11,061;0,006;B
16,668653;11,056;0,006;B
16,669301;11,057;0,006;B
16,669949;11,054;0,006;B
16,670597;11,065;0,006;B
16,671245;11,061;0,006;B
16,671893;11,067;0,006;B
16,67253;11,052;0,006;B
16,673178;11,054;0,006;B
16,673826;11,068;0,006;B
16,674474;11,061;0,006;B
16,675134;11,058;0,006;B
16,675782;11,062;0,006;B
16,676431;11,063;0,006;B
16,677067;11,075;0,006;B
16,677727;11,07;0,006;B
16,678375;11,056;0,006;B
16,679012;11,068;0,006;B
16,67966;11,063;0,006;B
16,680319;11,065;0,006;B
16,680956;11,074;0,006;B
16,681616;11,073;0,006;B
16,682264;11,084;0,006;B
16,6829;11,07;0,006;B
16,683537;11,089;0,006;B
16,684197;11,091;0,006;B
16,684845;11,085;0,006;B
16,685505;11,072;0,006;B
16,686153;11,088;0,006;B
16,686789;11,07;0,006;B
16,687449;11,086;0,006;B
16,688097;11,084;0,006;B
16,688745;11,094;0,006;B
16,689393;11,088;0,006;B
16,690053;11,108;0,006;B
16,77343;11,191;0,006;B
16,77343;11,193;0,005;B
16,77391;11,209;0,006;B
16,77391;11,207;0,005;B
16,7744;11,213;0,006;B
16,7744;11,212;0,005;B
16,77487;11,213;0,006;B
16,77487;11,214;0,005;B
16,77536;11,205;0,006;B
16,77536;11,21;0,005;B
16,77583;11,21;0,006;B
16,77583;11,216;0,005;B
16,77632;11,211;0,006;B
16,77632;11,209;0,005;B
16,7768;11,214;0,006;B
16,7768;11,212;0,005;B
16,77728;11,209;0,006;B
16,77728;11,214;0,005;B
16,77776;11,207;0,006;B
17,504162;11,47;0,007;B
17,504787;11,48;0,008;B
17,505412;11,471;0,007;B
17,506025;11,46;0,008;B
17,50665;11,466;0,007;B
17,507287;11,465;0,007;B
17,5079;11,455;0,007;B
17,508525;11,463;0,007;B
17,50915;11,462;0,007;B
17,509775;11,468;0,007;B
17,5104;11,469;0,007;B
17,511025;11,473;0,007;B
17,51165;11,464;0,007;B
17,512275;11,465;0,007;B
17,5129;11,461;0,007;B
17,513525;11,472;0,007;B
17,51415;11,451;0,007;B
17,514775;11,458;0,007;B
17,5154;11,47;0,007;B
17,516037;11,457;0,007;B
17,516662;11,462;0,007;B
17,517275;11,481;0,007;B
17,517889;11,472;0,007;B
17,518514;11,458;0,007;B
17,519127;11,476;0,007;B
17,519741;11,469;0,007;B
17,520354;11,465;0,007;B
17,520979;11,485;0,008;B
17,521616;11,463;0,007;B
17,522241;11,477;0,007;B
17,522866;11,49;0,008;B
17,523479;11,471;0,007;B
17,524116;11,473;0,007;B
17,524741;11,488;0,007;B
17,525354;11,493;0,007;B
17,525968;11,497;0,007;B
17,526593;11,476;0,007;B
17,527218;11,487;0,007;B
17,527843;11,479;0,007;B
17,528468;11,497;0,007;B
17,529081;11,494;0,007;B
17,529694;11,494;0,007;B
17,530308;11,492;0,007;B
17,530921;11,495;0,007;B
17,531535;11,507;0,007;B
17,532148;11,493;0,007;B
17,532762;11,509;0,007;B
17,533387;11,504;0,007;B
17,534023;11,514;0,007;B
17,534648;11,518;0,008;B
17,535273;11,514;0,008;B
17,535898;11,52;0,008;B
17,536512;11,508;0,007;B
17,537125;11,504;0,008;B
17,537762;11,53;0,008;B
17,538387;11,526;0,008;B
17,539012;11,51;0,007;B
17,539625;11,509;0,008;B
17,540262;11,507;0,008;B
17,540887;11,52;0,008;B
17,541512;11,513;0,007;B
17,542125;11,512;0,007;B
17,54275;11,526;0,008;B
17,543375;11,518;0,008;B
17,544;11,522;0,008;B
17,544613;11,515;0,007;B
17,54525;11,512;0,008;B
17,545875;11,526;0,008;B
17,546488;11,528;0,008;B
17,547125;11,531;0,008;B
17,54775;11,51;0,008;B
17,548375;11,528;0,008;B
17,549023;11,538;0,008;B
17,549648;11,527;0,008;B
17,550262;11,523;0,008;B
17,550898;11,514;0,008;B
17,551523;11,523;0,008;B
17,552137;11,532;0,008;B
17,552762;11,505;0,007;B
17,553387;11,541;0,008;B
17,554012;11,523;0,008;B
17,554637;11,535;0,007;B
17,581349;11,507;0,008;B
17,581974;11,515;0,007;B
17,582599;11,512;0,008;B
17,583236;11,501;0,007;B
17,583873;11,509;0,007;B
17,584498;11,508;0,007;B
17,585123;11,512;0,007;B
17,585748;11,502;0,007;B
17,586384;11,514;0,007;B
17,587009;11,516;0,007;B
17,587646;11,523;0,007;B
17,588271;11,509;0,008;B
17,588907;11,509;0,007;B
17,589544;11,515;0,007;B
17,590157;11,526;0,008;B
17,590794;11,524;0,007;B
17,591431;11,503;0,007;B
17,592067;11,527;0,007;B
17,592692;11,535;0,007;B
17,593317;11,519;0,007;B
17,593954;11,535;0,007;B
17,59459;11,511;0,007;B
17,595227;11,507;0,008;B
17,595852;11,524;0,007;B
17,596477;11,517;0,007;B
17,597113;11,51;0,008;B
17,59775;11,519;0,007;B
17,598387;11,51;0,008;B
17,599023;11,503;0,007;B
17,59966;11,504;0,007;B
17,600296;11,51;0,007;B
17,60091;11,522;0,007;B
17,601546;11,509;0,007;B
17,602183;11,522;0,007;B
17,602819;11,511;0,007;B
17,603456;11,522;0,007;B
17,604093;11,526;0,008;B
17,604729;11,53;0,007;B
17,605366;11,535;0,007;B
17,606002;11,536;0,007;B
17,606639;11,519;0,008;B
17,607275;11,527;0,008;B
17,6079;11,531;0,008;B
17,608525;11,517;0,007;B
17,60915;11,515;0,008;B
17,609775;11,538;0,007;B
17,610412;11,536;0,007;B
17,611037;11,524;0,007;B
17,611674;11,532;0,008;B
17,61231;11,517;0,007;B
17,612947;11,533;0,008;B
17,613583;11,533;0,008;B
17,61422;11,536;0,007;B
17,614845;11,517;0,008;B
17,61547;11,532;0,008;B
17,616095;11,529;0,008;B
17,61672;11,522;0,008;B
17,617345;11,528;0,007;B
17,61797;11,514;0,007;B
17,618606;11,515;0,007;B
17,619255;11,53;0,008;B
17,619891;11,529;0,007;B
17,620528;11,532;0,007;B
17,621153;11,518;0,008;B
17,621778;11,529;0,007;B
17,622414;11,543;0,007;B
17,623051;11,524;0,007;B
17,623687;11,517;0,007;B
17,624324;11,512;0,007;B
17,624961;11,521;0,008;B
17,625597;11,522;0,008;B
17,626234;11,533;0,007;B
17,62687;11,522;0,007;B
17,627507;11,535;0,008;B
17,628143;11,521;0,007;B
17,628792;11,523;0,008;B
17,629428;11,524;0,007;B
17,630065;11,525;0,007;B
17,630701;11,541;0,008;B
17,631338;11,531;0,007;B
17,631986;11,537;0,007;B
17,632611;11,533;0,008;B
17,633248;11,537;0,007;B
17,633884;11,548;0,008;B
17,634521;11,552;0,007;B
17,635169;11,54;0,008;B
17,635806;11,527;0,007;B
17,636442;11,527;0,007;B
17,637079;11,553;0,008;B
17,637715;11,545;0,008;B
17,638363;11,535;0,008;B
17,639;11,544;0,008;B
17,639648;11,543;0,007;B
17,640285;11,535;0,008;B
17,640921;11,515;0,008;B
17,641569;11,526;0,008;B
17,642206;11,53;0,007;B
17,642854;11,517;0,008;B
17,643491;11,538;0,008;B
17,644127;11,529;0,008;B
17,644775;11,512;0,008;B
17,645435;11,533;0,008;B
17,646083;11,522;0,007;B
17,646743;11,524;0,008;B
17,64738;11,513;0,008;B
17,648016;11,52;0,008;B
17,648653;11,53;0,008;B
17,649301;11,538;0,008;B
17,649937;11,554;0,007;B
17,650574;11,54;0,008;B
17,651222;11,545;0,008;B
17,65187;11,539;0,008;B
17,652518;11,55;0,008;B
17,653155;11,548;0,008;B
17,653803;11,545;0,008;B
17,65444;11,55;0,008;B
17,655088;11,535;0,008;B
17,655736;11,555;0,008;B
17,656396;11,536;0,007;B
17,657044;11,531;0,008;B
17,657692;11,53;0,008;B
17,658317;11,535;0,008;B
17,658954;11,546;0,007;B
17,65959;11,513;0,008;B
17,660227;11,534;0,008;B
17,660863;11,52;0,008;B
17,661512;11,525;0,007;B
17,662148;11,532;0,008;B
17,662785;11,525;0,008;B
17,663421;11,522;0,008;B
17,664058;11,515;0,007;B
17,664706;11,522;0,007;B
17,665354;11,529;0,008;B
17,666014;11,521;0,007;B
17,666662;11,52;0,007;B
17,66731;11,496;0,008;B
17,667947;11,506;0,007;B
17,668606;11,506;0,008;B
17,669255;11,504;0,008;B
17,669903;11,52;0,008;B
17,670539;11,498;0,008;B
17,671199;11,507;0,008;B
17,671847;11,511;0,008;B
17,672484;11,517;0,008;B
17,67312;11,517;0,008;B
17,673757;11,523;0,008;B
17,674393;11,509;0,008;B
17,675053;11,513;0,007;B
17,675701;11,528;0,008;B
17,676338;11,516;0,008;B
17,676986;11,519;0,008;B
17,677634;11,497;0,008;B
17,678282;11,536;0,008;B
17,678931;11,512;0,008;B
17,679579;11,528;0,008;B
17,680215;11,527;0,007;B
17,680875;11,529;0,008;B
17,681523;11,518;0,008;B
17,682171;11,533;0,008;B
17,682819;11,541;0,008;B
17,683468;11,54;0,008;B
17,684116;11,542;0,008;B
17,684764;11,552;0,008;B
17,685424;11,527;0,008;B
17,686072;11,513;0,007;B
17,68672;11,513;0,008;B
17,687368;11,534;0,008;B
17,688016;11,542;0,008;B
17,688676;11,543;0,008;B
17,689324;11,549;0,008;B
17,689984;11,54;0,008;B
17,82263;11,491;0,005;B
17,82458;11,486;0,008;B
17,82654;11,469;0,006;B
17,82848;11,473;0,015;B
17,83236;11,432;0,007;B
17,83431;11,468;0,004;B
17,83626;11,498;0,012;B
17,83816;11,42;0,005;B
17,84205;11,438;0,005;B
17,84399;11,443;0,005;B
17,84594;11,409;0,01;B
17,84786;11,43;0,004;B
17,8498;11,437;0,006;B
17,85177;11,428;0,005;B
17,85372;11,434;0,004;B
17,8556;11,42;0,005;B
18,2882;11,451;0,041;B
18,501361;11,526;0,007;B
18,501974;11,526;0,007;B
18,502599;11,533;0,007;B
18,503224;11,533;0,007;B
18,503849;11,533;0,007;B
18,504474;11,535;0,007;B
18,505088;11,528;0,007;B
18,505701;11,53;0,007;B
18,506326;11,524;0,007;B
18,506951;11,515;0,007;B
18,507576;11,527;0,008;B
18,508201;11,517;0,007;B
18,508838;11,53;0,007;B
18,509463;11,513;0,007;B
18,510088;11,526;0,007;B
18,510713;11,516;0,007;B
18,511338;11,528;0,007;B
18,511951;11,51;0,007;B
18,512576;11,521;0,007;B
18,513213;11,518;0,007;B
18,513826;11,511;0,007;B
18,51444;11,499;0,007;B
18,515065;11,509;0,007;B
18,51569;11,518;0,007;B
18,516315;11,514;0,007;B
18,516928;11,504;0,007;B
18,517542;11,509;0,007;B
18,518167;11,509;0,007;B
18,518792;11,522;0,007;B
18,519417;11,512;0,007;B
18,520042;11,511;0,007;B
18,520667;11,497;0,007;B
18,521292;11,505;0,007;B
18,521917;11,496;0,007;B
18,522542;11,505;0,007;B
18,523167;11,493;0,007;B
18,523792;11,5;0,007;B
18,524405;11,5;0,007;B
18,525018;11,498;0,007;B
18,525632;11,497;0,007;B
18,526245;11,484;0,007;B
18,526859;11,495;0,007;B
18,527472;11,482;0,007;B
18,528086;11,478;0,007;B
18,528711;11,481;0,007;B
18,529347;11,494;0,007;B
18,529961;11,473;0,007;B
18,530586;11,472;0,007;B
18,531222;11,476;0,007;B
18,531847;11,465;0,007;B
18,532472;11,455;0,007;B
18,533097;11,473;0,007;B
18,533722;11,466;0,007;B
18,534347;11,474;0,008;B
18,534972;11,449;0,007;B
18,535597;11,466;0,007;B
18,536222;11,468;0,007;B
18,536847;11,46;0,008;B
18,537472;11,471;0,007;B
18,538097;11,453;0,007;B
18,538722;11,472;0,007;B
18,539347;11,462;0,008;B
18,539961;11,465;0,007;B
18,540574;11,445;0,007;B
18,541211;11,467;0,007;B
18,541836;11,463;0,007;B
18,542461;11,465;0,007;B
18,543086;11,444;0,007;B
18,543711;11,448;0,007;B
18,544324;11,447;0,007;B
18,544937;11,461;0,007;B
18,545551;11,465;0,007;B
18,546164;11,47;0,007;B
18,546778;11,45;0,007;B
18,547414;11,452;0,007;B
18,548039;11,462;0,007;B
18,548664;11,443;0,007;B
18,549289;11,443;0,007;B
18,549914;11,446;0,007;B
18,550539;11,442;0,007;B
18,551164;11,454;0,007;B
18,551789;11,448;0,007;B
18,565979;11,413;0,007;B
18,566604;11,42;0,007;B
18,567241;11,389;0,007;B
18,567877;11,406;0,007;B
18,568525;11,397;0,007;B
18,569162;11,389;0,007;B
18,569787;11,405;0,007;B
18,570424;11,402;0,007;B
18,57106;11,396;0,007;B
18,571697;11,392;0,007;B
18,572322;11,397;0,007;B
18,572958;11,391;0,007;B
18,573583;11,386;0,007;B
18,57422;11,385;0,007;B
18,574845;11,376;0,007;B
18,57547;11,395;0,007;B
18,576106;11,382;0,007;B
18,576743;11,394;0,007;B
18,57738;11,373;0,007;B
18,57856;11,402;0,007;B
18,579185;11,386;0,007;B
18,579822;11,389;0,007;B
18,580447;11,39;0,007;B
18,581072;11,399;0,007;B
18,581697;11,388;0,007;B
18,582322;11,384;0,007;B
18,582947;11,385;0,007;B
18,583572;11,385;0,007;B
18,584197;11,391;0,007;B
18,584833;11,389;0,007;B
18,58547;11,386;0,007;B
18,586106;11,404;0,007;B
18,58672;11,39;0,007;B
18,587356;11,394;0,007;B
18,587993;11,388;0,007;B
18,588606;11,398;0,007;B
18,589243;11,384;0,007;B
18,58988;11,389;0,007;B
18,590516;11,387;0,007;B
18,591141;11,388;0,007;B
18,591766;11,384;0,007;B
18,592403;11,379;0,006;B
18,593028;11,375;0,006;B
18,593653;11,387;0,007;B
18,594278;11,37;0,007;B
18,594914;11,388;0,007;B
18,595539;11,374;0,007;B
18,596164;11,375;0,007;B
18,596789;11,384;0,007;B
18,597426;11,364;0,007;B
18,598062;11,366;0,006;B
18,598699;11,367;0,006;B
18,599336;11,373;0,007;B
18,599972;11,377;0,007;B
18,600597;11,368;0,007;B
18,601222;11,368;0,007;B
18,601847;11,366;0,007;B
18,602484;11,375;0,007;B
18,60312;11,374;0,007;B
18,603757;11,374;0,007;B
18,604393;11,352;0,006;B
18,60503;11,369;0,007;B
18,605667;11,367;0,006;B
18,606303;11,371;0,006;B
18,60694;11,363;0,006;B
18,607576;11,361;0,006;B
18,608213;11,373;0,007;B
18,608849;11,373;0,007;B
18,609474;11,366;0,006;B
18,610111;11,351;0,006;B
18,610736;11,352;0,006;B
18,611373;11,352;0,007;B
18,611998;11,357;0,007;B
18,612623;11,371;0,006;B
18,613259;11,362;0,006;B
18,613896;11,36;0,006;B
18,614532;11,36;0,006;B
18,615169;11,348;0,006;B
18,615794;11,362;0,006;B
18,616431;11,349;0,006;B
18,617067;11,349;0,006;B
18,617704;11,351;0,006;B
18,61834;11,352;0,006;B
18,618977;11,347;0,007;B
18,619613;11,35;0,006;B
18,620262;11,352;0,006;B
18,620875;11,352;0,006;B
18,6215;11,367;0,006;B
18,622137;11,344;0,007;B
18,622773;11,368;0,006;B
18,62341;11,346;0,006;B
18,624046;11,349;0,007;B
18,624694;11,357;0,007;B
18,625319;11,351;0,006;B
18,625956;11,332;0,006;B
18,626604;11,349;0,007;B
18,627241;11,344;0,007;B
18,627877;11,345;0,007;B
18,628514;11,348;0,006;B
18,62915;11,357;0,006;B
18,629799;11,358;0,007;B
18,630435;11,35;0,007;B
18,631083;11,353;0,007;B
18,631708;11,355;0,007;B
18,632345;11,362;0,006;B
18,632993;11,348;0,007;B
18,633618;11,334;0,007;B
18,634255;11,353;0,007;B
18,634891;11,353;0,007;B
18,635528;11,359;0,006;B
18,636164;11,36;0,006;B
18,636801;11,361;0,006;B
18,637437;11,355;0,007;B
18,638074;11,353;0,006;B
18,638711;11,343;0,006;B
18,639347;11,351;0,007;B
18,639995;11,343;0,007;B
18,640632;11,34;0,006;B
18,64128;11,336;0,006;B
18,641928;11,336;0,006;B
18,642565;11,344;0,007;B
18,643213;11,347;0,006;B
18,643861;11,345;0,007;B
18,644498;11,341;0,007;B
18,645146;11,331;0,007;B
18,645782;11,347;0,007;B
18,646419;11,325;0,007;B
18,647067;11,351;0,007;B
18,647704;11,342;0,006;B
18,64834;11,334;0,007;B
18,648977;11,328;0,007;B
18,649613;11,326;0,007;B
18,650262;11,341;0,007;B
18,65091;11,35;0,006;B
18,651535;11,349;0,007;B
18,652171;11,338;0,007;B
18,652819;11,337;0,007;B
18,653456;11,345;0,006;B
18,654104;11,332;0,006;B
18,654752;11,33;0,006;B
18,655389;11,333;0,007;B
18,656025;11,333;0,006;B
18,656662;11,343;0,007;B
18,657299;11,341;0,007;B
18,657935;11,332;0,007;B
18,658583;11,334;0,006;B
18,65922;11,316;0,007;B
18,659868;11,337;0,007;B
18,660516;11,334;0,007;B
18,661164;11,324;0,007;B
18,661812;11,332;0,006;B
18,662461;11,33;0,007;B
18,663109;11,345;0,006;B
18,663757;11,329;0,007;B
18,664405;11,321;0,006;B
18,665053;11,325;0,007;B
18,665701;11,329;0,007;B
18,666338;11,334;0,007;B
18,666974;11,327;0,007;B
18,667623;11,321;0,007;B
18,668259;11,334;0,007;B
18,668919;11,327;0,006;B
18,669567;11,319;0,006;B
18,670215;11,318;0,007;B
18,670852;11,312;0,007;B
18,671488;11,324;0,007;B
18,672148;11,32;0,007;B
18,672796;11,316;0,006;B
18,673444;11,343;0,007;B
18,674081;11,31;0,007;B
18,674741;11,32;0,007;B
18,675389;11,311;0,007;B
18,676025;11,315;0,007;B
18,676674;11,314;0,006;B
18,677322;11,308;0,007;B
18,677958;11,321;0,006;B
18,678618;11,324;0,007;B
18,679266;11,327;0,007;B
18,679903;11,312;0,007;B
18,680551;11,316;0,007;B
18,681211;11,321;0,006;B
18,681847;11,31;0,007;B
18,682507;11,305;0,007;B
18,683155;11,306;0,007;B
18,683792;11,3;0,007;B
18,684451;11,311;0,007;B
18,685088;11,315;0,006;B
18,685748;11,31;0,007;B
18,686384;11,314;0,007;B
18,687032;11,309;0,007;B
18,687692;11,311;0,007;B
18,688352;11,316;0,007;B
18,688988;11,305;0,007;B
18,689637;11,307;0,007;B
18,690296;11,293;0,006;B
18,83089;11,244;0,007;B
18,83286;11,256;0,006;B
18,8348;11,224;0,007;B
18,83677;11,242;0,007;B
18,83875;11,245;0,006;B
18,84072;11,255;0,006;B
18,8427;11,288;0,007;B
18,84469;11,269;0,006;B
18,84664;11,267;0,007;B
18,84861;11,225;0,007;B
18,85056;11,252;0,007;B
18,85256;11,26;0,006;B
18,85452;11,276;0,006;B
18,85646;11,264;0,007;B
18,85846;11,28;0,006;B
18,86045;11,281;0,007;B
18,86244;11,257;0,007;B
18,86442;11,249;0,008;B
18,86909;11,301;0,011;B
19,498537;11,498;0,007;B
19,499162;11,51;0,007;B
19,499787;11,501;0,007;B
19,500412;11,507;0,007;B
19,501037;11,498;0,007;B
19,501662;11,505;0,007;B
19,502287;11,512;0,007;B
19,502912;11,509;0,007;B
19,503537;11,528;0,007;B
19,504162;11,502;0,007;B
19,504775;11,513;0,007;B
19,5054;11,512;0,007;B
19,506025;11,484;0,007;B
19,50665;11,503;0,007;B
19,507275;11,505;0,007;B
19,5079;11,497;0,007;B
19,508525;11,52;0,007;B
19,509139;11,528;0,007;B
19,509764;11,503;0,007;B
19,510389;11,506;0,007;B
19,511014;11,519;0,007;B
19,511639;11,525;0,007;B
19,512264;11,51;0,007;B
19,512889;11,526;0,007;B
19,513502;11,505;0,007;B
19,514127;11,515;0,007;B
19,514752;11,527;0,007;B
19,515377;11,513;0,007;B
19,515991;11,518;0,007;B
19,516604;11,509;0,007;B
19,517229;11,526;0,007;B
19,517843;11,517;0,007;B
19,518456;11,52;0,007;B
19,519069;11,524;0,007;B
19,519683;11,522;0,007;B
19,520319;11,514;0,007;B
19,520944;11,512;0,007;B
19,521569;11,51;0,007;B
19,522194;11,531;0,007;B
19,522819;11,527;0,007;B
19,523444;11,541;0,007;B
19,524069;11,523;0,007;B
19,524694;11,527;0,007;B
19,525319;11,53;0,007;B
19,525944;11,532;0,007;B
19,526569;11,518;0,007;B
19,527194;11,527;0,007;B
19,527808;11,519;0,007;B
19,528444;11,535;0,007;B
19,529069;11,52;0,007;B
19,529694;11,535;0,007;B
19,530319;11,525;0,007;B
19,530944;11,518;0,007;B
19,531558;11,516;0,007;B
19,532171;11,531;0,007;B
19,532808;11,525;0,007;B
19,533433;11,536;0,007;B
19,534058;11,515;0,007;B
19,534683;11,512;0,006;B
19,535308;11,519;0,007;B
19,535921;11,533;0,007;B
19,536535;11,51;0,007;B
19,537148;11,509;0,007;B
19,537796;11,513;0,007;B
19,538444;11,519;0,007;B
19,539093;11,528;0,007;B
19,539729;11,504;0,006;B
19,540354;11,509;0,007;B
19,540979;11,507;0,007;B
19,541616;11,502;0,006;B
19,542264;11,519;0,007;B
19,5429;11,515;0,006;B
19,543537;11,515;0,007;B
19,544162;11,521;0,007;B
19,54481;11,502;0,007;B
19,545447;11,53;0,007;B
19,546072;11,531;0,007;B
19,546708;11,527;0,007;B
19,547345;11,532;0,007;B
19,547993;11,528;0,007;B
19,54863;11,526;0,007;B
19,549266;11,52;0,007;B
19,575771;11,54;0,007;B
19,576407;11,542;0,007;B
19,577032;11,545;0,007;B
19,577669;11,519;0,007;B
19,578294;11,538;0,007;B
19,578919;11,539;0,007;B
19,579544;11,517;0,007;B
19,580169;11,514;0,007;B
19,580806;11,525;0,007;B
19,581442;11,544;0,007;B
19,582067;11,534;0,007;B
19,582704;11,541;0,007;B
19,583329;11,542;0,007;B
19,583954;11,55;0,007;B
19,58459;11,552;0,007;B
19,585227;11,538;0,007;B
19,585852;11,56;0,007;B
19,586488;11,562;0,007;B
19,587125;11,565;0,007;B
19,58775;11,553;0,007;B
19,588387;11,562;0,007;B
19,589023;11,568;0,007;B
19,589648;11,551;0,007;B
19,590273;11,567;0,007;B
19,59091;11,543;0,007;B
19,591546;11,539;0,007;B
19,592171;11,567;0,007;B
19,592796;11,555;0,007;B
19,593433;11,546;0,007;B
19,594069;11,535;0,007;B
19,594706;11,546;0,007;B
19,595354;11,541;0,007;B
19,595979;11,555;0,007;B
19,596604;11,552;0,007;B
19,597241;11,531;0,007;B
19,597877;11,555;0,007;B
19,598514;11,556;0,007;B
19,599162;11,555;0,007;B
19,599787;11,549;0,007;B
19,600412;11,533;0,007;B
19,601037;11,544;0,007;B
19,601674;11,538;0,007;B
19,60231;11,533;0,007;B
19,602947;11,518;0,007;B
19,603583;11,535;0,007;B
19,60422;11,535;0,007;B
19,604856;11,537;0,007;B
19,605493;11,539;0,007;B
19,60613;11,528;0,007;B
19,606766;11,529;0,007;B
19,607391;11,531;0,007;B
19,608016;11,535;0,007;B
19,608641;11,529;0,007;B
19,609278;11,534;0,007;B
19,609926;11,529;0,007;B
19,610562;11,52;0,007;B
19,611199;11,526;0,007;B
19,611824;11,534;0,007;B
19,612449;11,531;0,007;B
19,613097;11,53;0,007;B
19,613734;11,54;0,007;B
19,61437;11,524;0,007;B
19,615007;11,521;0,007;B
19,615632;11,526;0,007;B
19,616257;11,536;0,007;B
19,616905;11,531;0,007;B
19,617542;11,523;0,007;B
19,618178;11,525;0,007;B
19,618803;11,519;0,007;B
19,619428;11,516;0,007;B
19,620065;11,518;0,007;B
19,620713;11,515;0,007;B
19,621349;11,52;0,007;B
19,621974;11,52;0,007;B
19,622623;11,518;0,007;B
19,623259;11,533;0,007;B
19,623896;11,52;0,007;B
19,624532;11,521;0,007;B
19,625181;11,512;0,007;B
19,625817;11,516;0,007;B
19,626454;11,514;0,007;B
19,62709;11,501;0,007;B
19,627727;11,52;0,007;B
19,628363;11,515;0,007;B
19,629012;11,521;0,007;B
19,629648;11,513;0,007;B
19,630273;11,512;0,007;B
19,630921;11,509;0,006;B
19,631558;11,513;0,007;B
19,632183;11,515;0,007;B
19,632831;11,508;0,007;B
19,633468;11,489;0,007;B
19,634093;11,519;0,007;B
19,634741;11,493;0,007;B
19,635366;11,522;0,007;B
19,636014;11,519;0,007;B
19,636639;11,511;0,007;B
19,637287;11,501;0,007;B
19,637924;11,508;0,007;B
19,638572;11,517;0,007;B
19,639197;11,507;0,007;B
19,639845;11,529;0,007;B
19,640493;11,5;0,007;B
19,641118;11,514;0,007;B
19,641766;11,524;0,007;B
19,642391;11,515;0,007;B
19,643039;11,504;0,007;B
19,643687;11,505;0,007;B
19,644312;11,509;0,007;B
19,644961;11,51;0,007;B
19,645609;11,516;0,007;B
19,646234;11,521;0,007;B
19,646882;11,527;0,007;B
19,647542;11,515;0,007;B
19,64819;11,516;0,007;B
19,648815;11,502;0,007;B
19,649463;11,511;0,007;B
19,650111;11,486;0,007;B
19,650748;11,497;0,007;B
19,651373;11,496;0,007;B
19,652021;11,491;0,007;B
19,652669;11,498;0,007;B
19,653317;11,501;0,007;B
19,653954;11,494;0,007;B
19,65459;11,493;0,007;B
19,655227;11,496;0,007;B
19,655875;11,493;0,007;B
19,656523;11,491;0,007;B
19,657171;11,486;0,007;B
19,657819;11,496;0,007;B
19,658468;11,493;0,007;B
19,659116;11,503;0,007;B
19,659764;11,508;0,007;B
19,660412;11,504;0,006;B
19,66106;11,495;0,007;B
19,661708;11,485;0,007;B
19,662356;11,486;0,007;B
19,663005;11,476;0,007;B
19,663653;11,492;0,007;B
19,664301;11,467;0,007;B
19,664937;11,484;0,007;B
19,665574;11,474;0,007;B
19,666222;11,468;0,007;B
19,666859;11,475;0,007;B
19,667495;11,468;0,007;B
19,668143;11,48;0,006;B
19,668792;11,464;0,007;B
19,669463;11,457;0,007;B
19,670111;11,455;0,007;B
19,670748;11,453;0,006;B
19,671384;11,462;0,007;B
19,672032;11,473;0,007;B
19,672681;11,456;0,007;B
19,673352;11,476;0,007;B
19,674;11,465;0,007;B
19,674637;11,449;0,007;B
19,675285;11,469;0,007;B
19,675944;11,452;0,007;B
19,676593;11,456;0,007;B
19,677241;11,454;0,007;B
19,6779;11,457;0,007;B
19,678549;11,461;0,007;B
19,679208;11,457;0,007;B
19,679856;11,45;0,007;B
19,680505;11,457;0,007;B
19,681141;11,449;0,007;B
19,681801;11,449;0,007;B
19,682449;11,455;0,007;B
19,683086;11,456;0,007;B
19,683734;11,435;0,007;B
19,684393;11,446;0,007;B
19,685042;11,458;0,007;B
19,685701;11,449;0,007;B
19,686338;11,437;0,007;B
19,686998;11,448;0,007;B
19,687646;11,452;0,007;B
19,688306;11,466;0,007;B
19,688954;11,445;0,007;B
19,689613;11,453;0,007;B
19,690262;11,445;0,007;B
19,690898;11,441;0,007;B
19,78939;11,316;0,005;B
19,78939;11,314;0,003;B
19,78986;11,299;0,005;B
19,78986;11,301;0,003;B
19,79035;11,3;0,005;B
19,79035;11,303;0,003;B
19,79082;11,313;0,005;B
19,79082;11,312;0,003;B
19,79131;11,318;0,005;B
19,79131;11,319;0,003;B
19,7918;11,298;0,005;B
19,79227;11,314;0,005;B
19,79227;11,316;0,003;B
19,79274;11,311;0,005;B
19,79274;11,313;0,003;B
19,79322;11,29;0,005;B
19,79322;11,291;0,003;B
19,79369;11,3;0,005;B
19,79369;11,298;0,003;B
20,495782;11,151;0,006;B
20,496407;11,139;0,006;B
20,497032;11,151;0,006;B
20,497657;11,158;0,006;B
20,498282;11,149;0,005;B
20,498907;11,151;0,005;B
20,499532;11,152;0,005;B
20,500157;11,15;0,005;B
20,500794;11,138;0,005;B
20,501407;11,132;0,006;B
