Tiempo desde erupcion (d);Magnitud;error (mag);Banda
35,522999;11,395;0,013;V
35,52367;11,372;0,016;V
35,52433;11,378;0,012;V
35,525001;11,388;0,024;V
35,525672;11,346;0,015;V
35,526344;11,366;0,012;V
35,527015;11,369;0,028;V
35,527675;11,39;0,01;V
35,528334;11,386;0,01;V
35,529006;11,368;0,012;V
35,529677;11,371;0,012;V
35,530348;11,386;0,01;V
35,53102;11,391;0,016;V
35,531691;11,36;0,013;V
35,532362;11,374;0,01;V
35,533022;11,376;0,011;V
35,533693;11,367;0,01;V
35,534365;11,351;0,011;V
35,535047;11,389;0,012;V
35,535707;11,38;0,01;V
35,536378;11,385;0,015;V
35,53705;11,405;0,018;V
35,537721;11,383;0,016;V
35,538381;11,352;0,014;V
35,53904;11,365;0,011;V
35,5397;11,379;0,012;V
35,54036;11,378;0,014;V
35,541031;11,369;0,015;V
35,541703;11,414;0,015;V
35,542374;11,431;0,017;V
35,543034;11,385;0,013;V
35,84622;11,341;0,003;V
35,84904;11,094;0,003;V
35,89137;11,334;0,003;V
35,93516;11,327;0,003;V
35,97875;11,382;0,003;V
36,02273;11,392;0,003;V
36,06655;11,416;0,003;V
36,11883;11,43;0,003;V
37,00556;11,55;0,002;V
37,00916;11,189;0,003;V
37,08173;11,366;0,002;V
37,12574;11,493;0,002;V
37,1839;11,553;0,003;V
37,520036;11,559;0,012;V
37,520696;11,573;0,011;V
37,521367;11,569;0,011;V
37,522027;11,553;0,012;V
37,522675;11,543;0,011;V
37,523334;11,564;0,011;V
37,524006;11,562;0,011;V
37,524665;11,593;0,011;V
37,525325;11,537;0,01;V
37,525985;11,57;0,011;V
37,526645;11,534;0,011;V
37,527316;11,554;0,01;V
37,527987;11,532;0,01;V
37,528647;11,533;0,01;V
37,529318;11,531;0,01;V
37,529955;11,535;0,011;V
37,530615;11,527;0,01;V
37,531274;11,529;0,01;V
37,531934;11,521;0,01;V
37,532605;11,505;0,01;V
37,533265;11,546;0,01;V
37,533925;11,524;0,012;V
37,534584;11,531;0,011;V
37,535244;11,512;0,011;V
37,535892;11,548;0,011;V
37,536552;11,513;0,012;V
37,537223;11,505;0,011;V
37,537941;11,526;0,01;V
37,538601;11,521;0,011;V
37,53926;11,506;0,011;V
37,539909;11,509;0,01;V
37,540557;11,529;0,011;V
37,541216;11,525;0,011;V
37,541876;11,514;0,011;V
37,542536;11,532;0,011;V
37,543172;11,519;0,01;V
37,543832;11,551;0,011;V
37,544492;11,527;0,01;V
37,545152;11,532;0,011;V
37,5458;11,537;0,01;V
37,546459;11,566;0,01;V
37,547108;11,545;0,01;V
37,547767;11,543;0,01;V
37,548439;11,561;0,02;V
37,54911;11,537;0,02;V
37,549758;11,561;0,015;V
37,550418;11,528;0,017;V
37,551066;11,55;0,017;V
37,551714;11,535;0,015;V
37,552362;11,566;0,017;V
37,553022;11,535;0,017;V
37,553682;11,546;0,01;V
37,554341;11,572;0,01;V
37,555001;11,548;0,01;V
37,555661;11,555;0,01;V
37,556309;11,568;0,012;V
37,556957;11,56;0,011;V
37,557605;11,55;0,011;V
37,558253;11,573;0,01;V
37,558913;11,567;0,01;V
37,559573;11,57;0,01;V
37,560244;11,555;0,01;V
37,560904;11,578;0,01;V
37,561564;11,578;0,01;V
37,562223;11,583;0,01;V
37,562883;11,574;0,01;V
37,563531;11,569;0,01;V
37,564203;11,59;0,011;V
37,564851;11,582;0,01;V
37,56551;11,574;0,01;V
37,56617;11,561;0,01;V
37,56683;11,579;0,01;V
37,56749;11,59;0,011;V
37,568149;11,568;0,025;V
37,568809;11,572;0,025;V
37,56948;11,567;0,022;V
37,570128;11,573;0,028;V
37,570788;11,586;0,032;V
37,571436;11,568;0,033;V
37,572108;11,564;0,033;V
37,572756;11,56;0,035;V
37,573404;11,566;0,032;V
37,574052;11,569;0,028;V
37,574712;11,573;0,034;V
37,575371;11,561;0,028;V
37,576031;11,557;0,022;V
37,576691;11,56;0,024;V
37,577339;11,56;0,01;V
37,577987;11,57;0,011;V
37,578647;11,541;0,011;V
37,579307;11,565;0,01;V
37,579955;11,552;0,011;V
37,580603;11,546;0,011;V
37,581263;11,548;0,011;V
37,581934;11,538;0,01;V
37,582594;11,542;0,01;V
37,583265;11,524;0,01;V
37,583925;11,547;0,011;V
37,584573;11,524;0,01;V
37,585221;11,53;0,01;V
37,585881;11,533;0,01;V
37,58654;11,542;0,01;V
37,587212;11,539;0,01;V
37,587895;11,552;0,01;V
37,588566;11,53;0,01;V
37,589237;11,525;0,01;V
37,589897;11,554;0,01;V
37,590568;11,529;0,01;V
37,591251;11,528;0,01;V
37,591922;11,533;0,01;V
37,592594;11,545;0,01;V
37,593253;11,545;0,01;V
37,593925;11,542;0,01;V
37,594608;11,528;0,01;V
37,595279;11,538;0,01;V
37,59595;11,525;0,01;V
37,59661;11,554;0,01;V
37,597293;11,544;0,01;V
37,597964;11,537;0,01;V
37,598624;11,523;0,01;V
37,599284;11,537;0,01;V
37,599955;11,541;0,01;V
37,90674;11,604;0,003;V
37,9091;11,589;0,003;V
38,444341;11,687;0,011;V
38,445001;11,673;0,012;V
38,445649;11,695;0,011;V
38,446309;11,679;0,011;V
38,446969;11,709;0,011;V
38,447628;11,709;0,011;V
38,448288;11,688;0,011;V
38,448948;11,685;0,011;V
38,449608;11,71;0,011;V
38,450279;11,704;0,011;V
38,450927;11,704;0,011;V
38,451587;11,704;0,01;V
38,452258;11,703;0,012;V
38,452918;11,721;0,012;V
38,453566;11,708;0,011;V
38,454214;11,707;0,012;V
38,454874;11,701;0,012;V
38,455545;11,706;0,012;V
38,456193;11,698;0,012;V
38,456853;11,698;0,012;V
38,457524;11,708;0,012;V
38,458184;11,722;0,012;V
38,458855;11,715;0,011;V
38,459503;11,713;0,012;V
38,460163;11,718;0,012;V
38,460834;11,705;0,012;V
38,461494;11,724;0,011;V
38,462154;11,709;0,012;V
38,462825;11,712;0,012;V
38,463473;11,717;0,011;V
38,464133;11,696;0,012;V
38,464804;11,71;0,012;V
38,465464;11,689;0,012;V
38,466124;11,698;0,012;V
38,466795;11,689;0,012;V
38,467443;11,698;0,012;V
38,468115;11,718;0,012;V
38,468786;11,714;0,012;V
38,469446;11,705;0,012;V
38,470094;11,685;0,012;V
38,470765;11,714;0,011;V
38,471413;11,72;0,011;V
38,472073;11,712;0,011;V
38,472744;11,722;0,011;V
38,473392;11,709;0,011;V
38,474064;11,726;0,011;V
38,474712;11,703;0,011;V
38,475383;11,734;0,011;V
38,476043;11,73;0,011;V
38,476691;11,718;0,011;V
38,477362;11,749;0,011;V
38,47801;11,736;0,011;V
38,47867;11,724;0,011;V
38,479341;11,714;0,011;V
38,480013;11,732;0,011;V
38,480672;11,722;0,011;V
38,481321;11,739;0,011;V
38,481992;11,718;0,011;V
38,482663;11,708;0,011;V
38,483323;11,703;0,011;V
38,483994;11,689;0,011;V
38,484654;11,712;0,011;V
38,485314;11,706;0,011;V
38,485962;11,697;0,011;V
38,486633;11,704;0,011;V
38,487293;11,674;0,011;V
38,487964;11,702;0,011;V
38,488612;11,703;0,011;V
38,489284;11,68;0,011;V
38,489955;11,65;0,011;V
38,490626;11,646;0,011;V
38,491286;11,66;0,011;V
38,491946;11,655;0,012;V
38,492605;11,662;0,011;V
38,493277;11,662;0,011;V
38,493925;11,648;0,011;V
38,494596;11,646;0,012;V
38,495267;11,646;0,011;V
38,495927;11,666;0,011;V
38,496598;11,684;0,012;V
38,49727;11,688;0,011;V
38,498219;11,822;0,012;V
38,498867;11,783;0,012;V
38,499538;11,715;0,011;V
38,500198;11,732;0,012;V
38,500858;11,743;0,012;V
38,501529;11,793;0,012;V
38,502698;11,757;0,011;V
38,503369;11,747;0,011;V
38,504029;11,754;0,011;V
38,504689;11,733;0,011;V
38,50536;11,745;0,011;V
38,50602;11,749;0,011;V
38,506691;11,778;0,011;V
38,507362;11,736;0,011;V
38,508022;11,74;0,011;V
38,508693;11,731;0,011;V
38,509353;11,707;0,011;V
38,510024;11,736;0,011;V
38,510696;11,727;0,011;V
38,511344;11,726;0,011;V
38,512015;11,752;0,011;V
38,512686;11,754;0,011;V
38,513358;11,726;0,011;V
38,514017;11,715;0,011;V
38,514677;11,753;0,01;V
38,515348;11,73;0,011;V
38,51602;11,751;0,011;V
38,516691;11,74;0,011;V
38,517351;11,767;0,011;V
38,518022;11,753;0,011;V
38,518693;11,742;0,011;V
38,519365;11,763;0,011;V
38,520036;11,752;0,011;V
38,520696;11,748;0,011;V
38,521367;11,742;0,011;V
38,522027;11,754;0,01;V
38,522686;11,75;0,011;V
38,523358;11,766;0,011;V
38,524029;11,762;0,011;V
38,524689;11,748;0,011;V
38,52536;11,763;0,011;V
38,526031;11,776;0,011;V
38,526691;11,753;0,011;V
38,527351;11,759;0,011;V
38,528022;11,761;0,011;V
38,528693;11,805;0,011;V
38,529365;11,781;0,011;V
38,530024;11,781;0,011;V
38,530684;11,757;0,011;V
38,531344;11,746;0,011;V
38,532003;11,767;0,011;V
38,532675;11,768;0,011;V
38,533346;11,75;0,01;V
38,534006;11,772;0,011;V
38,534677;11,754;0,011;V
39,441679;11,754;0,012;V
39,442316;11,773;0,011;V
39,442976;11,785;0,011;V
39,443624;11,794;0,011;V
39,444284;11,753;0,011;V
39,444943;11,789;0,011;V
39,445603;11,753;0,011;V
39,446263;11,77;0,011;V
39,446922;11,798;0,011;V
39,447582;11,771;0,011;V
39,448242;11,781;0,011;V
39,448902;11,782;0,011;V
39,449561;11,773;0,011;V
39,450221;11,766;0,011;V
39,450881;11,763;0,011;V
39,45154;11,778;0,011;V
39,452212;11,817;0,011;V
39,45286;11,755;0,011;V
39,45352;11,769;0,011;V
39,454179;11,768;0,011;V
39,454839;11,783;0,011;V
39,455499;11,769;0,011;V
39,456147;11,784;0,011;V
39,456807;11,787;0,011;V
39,457466;11,801;0,011;V
39,458126;11,794;0,011;V
39,458786;11,789;0,011;V
39,459446;11,811;0,011;V
39,460094;11,782;0,011;V
39,460742;11,788;0,011;V
39,461402;11,781;0,011;V
39,462061;11,785;0,011;V
39,462733;11,807;0,011;V
39,463392;11,782;0,011;V
39,464052;11,784;0,011;V
39,4647;11,786;0,011;V
39,465348;11,776;0,011;V
39,465996;11,81;0,011;V
39,466656;11,756;0,011;V
39,467328;11,801;0,011;V
39,467987;11,795;0,011;V
39,468635;11,795;0,011;V
39,469295;11,765;0,011;V
39,469966;11,815;0,011;V
39,470626;11,786;0,011;V
39,471274;11,798;0,011;V
39,471934;11,801;0,011;V
39,472605;11,794;0,011;V
39,473265;11,794;0,011;V
39,473913;11,795;0,01;V
39,474561;11,767;0,011;V
39,475233;11,784;0,011;V
39,475892;11,794;0,011;V
39,476552;11,793;0,011;V
39,477212;11,79;0,01;V
39,477883;11,795;0,011;V
39,478543;11,787;0,011;V
39,479203;11,805;0,011;V
39,479874;11,771;0,011;V
39,480534;11,809;0,011;V
39,481193;11,771;0,011;V
39,481841;11,796;0,011;V
39,482513;11,775;0,011;V
39,483172;11,774;0,011;V
39,483832;11,756;0,011;V
39,48448;11,781;0,01;V
39,485152;11,777;0,011;V
39,4858;11,781;0,011;V
39,486471;11,776;0,01;V
39,487131;11,805;0,011;V
39,48779;11,796;0,011;V
39,488439;11,79;0,011;V
39,48911;11,803;0,011;V
39,48977;11,816;0,011;V
39,490418;11,801;0,011;V
39,491089;11,784;0,01;V
39,491749;11,793;0,011;V
39,49242;11,791;0,011;V
39,49308;11,785;0,011;V
39,493728;11,796;0,011;V
39,494388;11,799;0,011;V
39,495348;11,837;0,011;V
39,496008;11,824;0,011;V
39,496668;11,814;0,011;V
39,497328;11,841;0,011;V
39,497999;11,821;0,011;V
39,498659;11,826;0,011;V
39,499897;11,838;0,011;V
39,500568;11,796;0,011;V
39,501216;11,812;0,011;V
39,501888;11,813;0,011;V
39,502536;11,826;0,011;V
39,503207;11,815;0,011;V
39,503878;11,798;0,011;V
39,504527;11,832;0,011;V
39,505198;11,796;0,011;V
39,505858;11,801;0,011;V
39,506529;11,842;0,011;V
39,507177;11,804;0,011;V
39,507848;11,802;0,011;V
39,508508;11,805;0,011;V
39,509179;11,813;0,011;V
39,509851;11,814;0,011;V
39,510499;11,804;0,011;V
39,51117;11,811;0,011;V
39,511841;11,808;0,011;V
39,51249;11,825;0,011;V
39,513161;11,813;0,011;V
39,513821;11,818;0,011;V
39,514492;11,814;0,011;V
39,515152;11,825;0,011;V
39,515823;11,799;0,011;V
39,516494;11,823;0,01;V
39,517154;11,817;0,01;V
39,517825;11,817;0,01;V
39,518485;11,814;0,011;V
39,519145;11,793;0,011;V
39,519816;11,822;0,01;V
39,520476;11,828;0,011;V
39,521147;11,825;0,011;V
39,521807;11,822;0,011;V
39,522466;11,822;0,01;V
39,523115;11,826;0,011;V
39,523786;11,823;0,01;V
39,524457;11,842;0,011;V
39,525117;11,838;0,011;V
39,525777;11,835;0,011;V
39,526448;11,848;0,011;V
39,527108;11,828;0,011;V
39,527779;11,847;0,011;V
39,52845;11,834;0,011;V
39,52911;11,85;0,011;V
39,52977;11,849;0,01;V
39,530429;11,858;0,011;V
39,531101;11,837;0,011;V
39,53176;11,845;0,011;V
39,532432;11,88;0,011;V
39,78107;12,169;0,004;V
39,78322;12,143;0,004;V
39,78545;12,148;0,004;V
39,78769;12,174;0,004;V
39,78992;12,164;0,004;V
39,79215;12,167;0,004;V
39,79438;12,156;0,004;V
39,79663;12,181;0,004;V
39,79888;12,168;0,004;V
39,80111;12,155;0,004;V
39,80333;12,179;0,004;V
39,80555;12,173;0,004;V
39,80772;12,166;0,004;V
39,80994;12,174;0,004;V
39,81213;12,174;0,004;V
39,81663;12,17;0,005;V
39,81881;12,181;0,005;V
40,438855;12,443;0,015;V
40,439515;12,452;0,015;V
40,440186;12,444;0,014;V
40,440834;12,442;0,014;V
40,441494;12,451;0,015;V
40,442165;12,46;0,015;V
40,442814;12,42;0,014;V
40,443485;12,418;0,015;V
40,444145;12,458;0,015;V
40,444793;12,426;0,015;V
40,445464;12,474;0,015;V
40,446112;12,438;0,015;V
40,446772;12,439;0,014;V
40,447443;12,451;0,014;V
40,448091;12,441;0,015;V
40,448763;12,435;0,015;V
40,449422;12,466;0,015;V
40,450094;12,478;0,014;V
40,450742;12,434;0,015;V
40,451413;12,417;0,014;V
40,452061;12,432;0,015;V
40,452733;12,439;0,015;V
40,453381;12,44;0,015;V
40,45404;12,462;0,015;V
40,454712;12,457;0,014;V
40,455383;12,465;0,014;V
40,456043;12,448;0,015;V
40,456691;12,458;0,014;V
40,457362;12,427;0,014;V
40,45801;12,466;0,015;V
40,458682;12,432;0,014;V
40,459341;12,436;0,015;V
40,460013;12,452;0,015;V
40,460672;12,419;0,016;V
40,461344;12,484;0,015;V
40,462003;12,445;0,014;V
40,462675;12,447;0,014;V
40,463323;12,474;0,015;V
40,463994;12,449;0,014;V
40,464654;12,453;0,015;V
40,465325;12,43;0,014;V
40,465985;12,436;0,014;V
40,466668;12,463;0,015;V
40,467316;12,472;0,015;V
40,467987;12,451;0,015;V
40,468659;12,465;0,015;V
40,469318;12,468;0,015;V
40,46999;12,46;0,015;V
40,470649;12,466;0,015;V
40,471309;12,459;0,015;V
40,471969;12,423;0,014;V
40,472617;12,449;0,014;V
40,473288;12,438;0,015;V
40,473936;12,472;0,014;V
40,474608;12,454;0,015;V
40,475267;12,484;0,014;V
40,475939;12,444;0,013;V
40,476598;12,474;0,014;V
40,47727;12,472;0,013;V
40,477918;12,457;0,013;V
40,478589;12,457;0,013;V
40,479237;12,453;0,013;V
40,479909;12,431;0,014;V
40,48058;12,47;0,013;V
40,481251;12,456;0,013;V
40,481911;12,456;0,013;V
40,482582;12,446;0,013;V
40,483242;12,46;0,013;V
40,483902;12,427;0,013;V
40,484573;12,44;0,013;V
40,485233;12,46;0,013;V
40,485892;12,452;0,013;V
40,486552;12,469;0,013;V
40,487212;12,465;0,014;V
40,487871;12,443;0,014;V
40,488543;12,432;0,013;V
40,489203;12,44;0,013;V
40,489874;12,458;0,013;V
40,490545;12,462;0,014;V
40,491205;12,424;0,013;V
40,491865;12,438;0,014;V
40,492825;12,483;0,014;V
40,493496;12,501;0,014;V
40,494168;12,491;0,014;V
40,494839;12,498;0,013;V
40,495499;12,495;0,014;V
40,49617;12,465;0,014;V
40,497142;12,475;0,014;V
40,497802;12,475;0,013;V
40,498473;12,474;0,014;V
40,499133;12,464;0,013;V
40,499804;12,488;0,013;V
40,500476;12,478;0,013;V
40,501135;12,47;0,014;V
40,501807;12,471;0,014;V
40,502466;12,483;0,014;V
40,503126;12,46;0,014;V
40,503786;12,482;0,014;V
40,504457;12,499;0,014;V
40,505128;12,47;0,014;V
40,505788;12,47;0,013;V
40,506459;12,473;0,013;V
40,507119;12,468;0,013;V
40,50779;12,481;0,013;V
40,50845;12,468;0,014;V
40,509121;12,459;0,013;V
40,509793;12,494;0,013;V
40,510464;12,472;0,014;V
40,511124;12,467;0,013;V
40,511784;12,5;0,013;V
40,512455;12,489;0,014;V
40,513126;12,464;0,014;V
40,513786;12,483;0,014;V
40,514457;12,467;0,013;V
40,515117;12,486;0,014;V
40,515777;12,469;0,014;V
40,516448;12,496;0,013;V
40,517119;12,432;0,013;V
40,51779;12,479;0,013;V
40,518462;12,464;0,013;V
40,519133;12,46;0,013;V
40,519804;12,495;0,014;V
40,520464;12,443;0,014;V
40,521135;12,483;0,013;V
40,521807;12,462;0,013;V
40,522478;12,484;0,013;V
40,523138;12,456;0,013;V
40,523797;12,479;0,014;V
40,524457;12,487;0,014;V
40,525128;12,472;0,014;V
40,5258;12,477;0,013;V
40,526471;12,464;0,013;V
40,527142;12,481;0,013;V
40,527814;12,479;0,014;V
40,528485;12,48;0,013;V
40,529133;12,473;0,013;V
40,78616;12,513;0,006;V
40,78843;12,522;0,005;V
40,79074;12,535;0,005;V
40,79303;12,523;0,005;V
40,79539;12,514;0,006;V
40,79774;12,497;0,006;V
40,80007;12,513;0,006;V
40,80235;12,527;0,005;V
40,80457;12,523;0,005;V
40,8068;12,528;0,005;V
40,80905;12,524;0,006;V
40,81131;12,509;0,007;V
40,83579;12,514;0,005;V
40,83805;12,504;0,005;V
40,84034;12,535;0,012;V
40,84261;12,519;0,007;V
41,436031;12,452;0,015;V
41,436691;12,418;0,014;V
41,437351;12,452;0,015;V
41,438022;12,46;0,015;V
41,43867;12,443;0,014;V
41,43933;12,457;0,014;V
41,440001;12,433;0,014;V
41,440661;12,436;0,014;V
41,441332;12,456;0,014;V
41,44198;12,46;0,014;V
41,442652;12,457;0,015;V
41,4433;12,428;0,014;V
41,443959;12,449;0,015;V
41,444631;12,461;0,015;V
41,44529;12,454;0,014;V
41,445962;12,441;0,014;V
41,44661;12,45;0,015;V
41,44727;12,489;0,015;V
41,447929;12,451;0,015;V
41,448589;12,489;0,014;V
41,44926;12,434;0,014;V
41,449909;12,446;0,014;V
41,450568;12,481;0,014;V
41,45124;12,454;0,014;V
41,451888;12,482;0,014;V
41,452536;12,465;0,014;V
41,453207;12,486;0,014;V
41,453855;12,48;0,014;V
41,454527;12,444;0,014;V
41,455175;12,429;0,014;V
41,455846;12,471;0,014;V
41,456506;12,462;0,014;V
41,457165;12,44;0,014;V
41,457837;12,456;0,014;V
41,458496;12,423;0,014;V
41,459168;12,428;0,014;V
41,459839;12,46;0,014;V
41,460487;12,451;0,014;V
41,461159;12,439;0,014;V
41,46183;12,435;0,014;V
41,46249;12,455;0,014;V
41,463161;12,413;0,014;V
41,463809;12,44;0,014;V
41,464457;12,419;0,014;V
41,465128;12,431;0,014;V
41,4658;12,401;0,014;V
41,466448;12,438;0,014;V
41,467119;12,41;0,014;V
41,467767;12,458;0,014;V
41,468439;12,394;0,015;V
41,469087;12,41;0,014;V
41,469758;12,447;0,014;V
41,470418;12,435;0,014;V
41,471089;12,434;0,014;V
41,471749;12,447;0,014;V
41,47242;12,405;0,015;V
41,47308;12,435;0,015;V
41,473751;12,425;0,014;V
41,474399;12,423;0,014;V
41,475071;12,412;0,014;V
41,47573;12,451;0,014;V
41,476402;12,431;0,014;V
41,477073;12,461;0,014;V
41,477721;12,438;0,014;V
41,478392;12,444;0,014;V
41,47904;12,425;0,015;V
41,479712;12,434;0,014;V
41,48036;12,458;0,014;V
41,481031;12,429;0,014;V
41,481679;12,416;0,014;V
41,482351;12,455;0,014;V
41,483022;12,461;0,014;V
41,483693;12,395;0,014;V
41,484341;12,419;0,014;V
41,485013;12,405;0,014;V
41,485684;12,425;0,014;V
41,486355;12,433;0,014;V
41,487003;12,405;0,014;V
41,487675;12,405;0,014;V
41,488334;12,41;0,014;V
41,488994;12,397;0,014;V
41,489955;12,436;0,015;V
41,490638;12,449;0,014;V
41,491309;12,469;0,015;V
41,491969;12,443;0,015;V
41,49264;12,45;0,014;V
41,493311;12,434;0,014;V
41,49433;12,464;0,014;V
41,49499;12,447;0,014;V
41,495661;12,466;0,014;V
41,496321;12,465;0,014;V
41,496992;12,435;0,014;V
41,497663;12,438;0,014;V
41,498311;12,439;0,014;V
41,498983;12,402;0,014;V
41,499654;12,412;0,014;V
41,500325;12,432;0,013;V
41,500985;12,459;0,014;V
41,501656;12,468;0,014;V
41,502328;12,442;0,014;V
41,502987;12,421;0,014;V
41,503659;12,434;0,013;V
41,504318;12,44;0,014;V
41,50499;12,448;0,014;V
41,505661;12,476;0,014;V
41,506332;12,418;0,013;V
41,507003;12,425;0,013;V
41,507663;12,43;0,013;V
41,508323;12,445;0,014;V
41,508994;12,421;0,013;V
41,509665;12,442;0,014;V
41,510325;12,443;0,014;V
41,510985;12,441;0,013;V
41,511656;12,436;0,013;V
41,512328;12,456;0,014;V
41,512999;12,414;0,013;V
41,513659;12,438;0,013;V
41,514318;12,428;0,013;V
41,51499;12,437;0,013;V
41,515649;12,441;0,013;V
41,516321;12,448;0,013;V
41,516992;12,437;0,013;V
41,517663;12,47;0,014;V
41,518334;12,429;0,013;V
41,519006;12,433;0,013;V
41,519677;12,434;0,013;V
41,520337;12,43;0,014;V
41,521008;12,427;0,013;V
41,521679;12,425;0,013;V
41,522351;12,436;0,013;V
41,523022;12,434;0,014;V
41,523682;12,435;0,013;V
41,524353;12,432;0,014;V
41,525013;12,415;0,013;V
41,525684;12,418;0,014;V
41,526355;12,445;0,013;V
41,78855;12,396;0,006;V
41,79083;12,385;0,005;V
41,79307;12,397;0,005;V
41,79533;12,387;0,005;V
41,79757;12,382;0,005;V
41,79982;12,388;0,009;V
41,80205;12,379;0,007;V
41,8068;12,395;0,006;V
41,80902;12,394;0,005;V
41,81124;12,432;0,007;V
41,81344;12,378;0,005;V
41,81556;12,395;0,005;V
41,81765;12,38;0,005;V
41,81977;12,369;0,005;V
41,82197;12,38;0,005;V
41,82418;12,366;0,005;V
41,82638;12,382;0,005;V
41,85714;12,324;0,004;V
41,8599;12,058;0,005;V
41,90431;12,287;0,005;V
41,90696;12,018;0,005;V
42,02081;12,105;0,007;V
42,02339;11,837;0,008;V
42,06541;11,897;0,014;V
42,06815;11,78;0,013;V
42,11793;12,159;0,021;V
42,12072;11,752;0,021;V
42,16409;12,274;0,034;V
42,433242;12,156;0,014;V
42,433913;12,174;0,014;V
42,434573;12,152;0,014;V
42,435221;12,208;0,013;V
42,435892;12,163;0,013;V
42,436552;12,155;0,013;V
42,437212;12,167;0,013;V
42,437883;12,198;0,014;V
42,438543;12,175;0,013;V
42,439214;12,159;0,013;V
42,439874;12,185;0,013;V
42,440534;12,177;0,013;V
42,441193;12,178;0,012;V
42,441841;12,177;0,013;V
42,442513;12,16;0,013;V
42,443172;12,185;0,013;V
42,443821;12,167;0,013;V
42,444492;12,162;0,013;V
42,445152;12,163;0,013;V
42,445811;12,154;0,013;V
42,446459;12,14;0,013;V
42,447131;12,159;0,014;V
42,44779;12,146;0,014;V
42,44845;12,139;0,014;V
42,44911;12,172;0,014;V
42,449781;12,117;0,013;V
42,450441;12,161;0,013;V
42,451101;12,105;0,014;V
42,45176;12,161;0,014;V
42,45242;12,152;0,013;V
42,45308;12,158;0,013;V
42,45374;12,142;0,014;V
42,454399;12,123;0,014;V
42,455059;12,125;0,013;V
42,455707;12,113;0,013;V
42,456378;12,135;0,013;V
42,45705;12,122;0,013;V
42,457709;12,142;0,013;V
42,458381;12,145;0,014;V
42,459029;12,149;0,014;V
42,4597;12,128;0,013;V
42,460371;12,13;0,013;V
42,461031;12,137;0,013;V
42,461679;12,129;0,014;V
42,462351;12,134;0,014;V
42,462999;12,124;0,013;V
42,46367;12,135;0,013;V
42,46433;12,151;0,014;V
42,465001;12,112;0,014;V
42,465661;12,141;0,013;V
42,466321;12,122;0,013;V
42,46698;12,135;0,012;V
42,467652;12,132;0,012;V
42,468311;12,122;0,013;V
42,468971;12,149;0,013;V
42,469642;12,124;0,014;V
42,470302;12,133;0,013;V
42,470973;12,146;0,013;V
42,471633;12,163;0,012;V
42,472293;12,121;0,013;V
42,472953;12,128;0,012;V
42,473612;12,131;0,013;V
42,47426;12,131;0,012;V
42,474932;12,124;0,013;V
42,475591;12,133;0,012;V
42,476251;12,108;0,012;V
42,476911;12,141;0,013;V
42,477571;12,13;0,012;V
42,47823;12,147;0,012;V
42,478902;12,123;0,012;V
42,479561;12,124;0,012;V
42,480221;12,125;0,012;V
42,480881;12,13;0,012;V
42,481552;12,148;0,012;V
42,482212;12,124;0,012;V
42,482871;12,116;0,013;V
42,483531;12,133;0,012;V
42,484191;12,14;0,012;V
42,484862;12,154;0,012;V
42,485522;12,145;0,012;V
42,486193;12,143;0,012;V
42,487142;12,14;0,012;V
42,487814;12,146;0,013;V
42,488473;12,173;0,012;V
42,489145;12,132;0,013;V
42,489816;12,162;0,012;V
42,490476;12,127;0,012;V
42,491633;12,126;0,012;V
42,492304;12,134;0,013;V
42,492964;12,137;0,012;V
42,493635;12,137;0,012;V
42,494295;12,141;0,012;V
42,494966;12,112;0,012;V
42,495626;12,12;0,012;V
42,496297;12,131;0,012;V
42,496969;12,113;0,012;V
42,497628;12,134;0,012;V
42,4983;12,141;0,012;V
42,498959;12,136;0,012;V
42,499631;12,113;0,012;V
42,500302;12,124;0,012;V
42,500962;12,138;0,012;V
42,501633;12,12;0,012;V
42,502293;12,126;0,012;V
42,502953;12,122;0,012;V
42,503624;12,137;0,012;V
42,504295;12,133;0,012;V
42,504955;12,131;0,012;V
42,505626;12,119;0,012;V
42,506286;12,119;0,012;V
42,506957;12,124;0,012;V
42,507617;12,132;0,012;V
42,508288;12,121;0,012;V
42,508959;12,134;0,012;V
42,509631;12,135;0,012;V
42,51029;12,139;0,012;V
42,510962;12,154;0,012;V
42,511621;12,121;0,012;V
42,512293;12,139;0,012;V
42,512964;12,118;0,012;V
42,513647;12,116;0,012;V
42,514307;12,124;0,012;V
42,514978;12,138;0,012;V
42,515649;12,131;0,012;V
42,516309;12,118;0,012;V
42,516969;12,133;0,012;V
42,51764;12,115;0,012;V
42,5183;12,144;0,012;V
42,518959;12,119;0,012;V
42,519619;12,132;0,013;V
42,52029;12,142;0,012;V
42,520962;12,146;0,012;V
42,521633;12,111;0,012;V
42,522316;12,125;0,012;V
42,522976;12,136;0,012;V
42,523647;12,139;0,012;V
43,01397;11,804;0,003;V
43,01732;11,51;0,006;V
43,07011;11,657;0,005;V
43,07329;11,438;0,008;V
43,11558;11,537;0,005;V
43,11887;11,315;0,009;V
43,16079;11,569;0,007;V
43,16406;11,292;0,014;V
43,430534;11,578;0,012;V
43,431182;11,549;0,012;V
43,431841;11,547;0,013;V
43,432513;11,569;0,012;V
43,433161;11,547;0,012;V
43,433821;11,566;0,013;V
43,434492;11,567;0,012;V
43,43514;11,556;0,013;V
43,435811;11,554;0,013;V
43,436459;11,565;0,012;V
43,437119;11,569;0,013;V
43,43779;11,555;0,013;V
43,438439;11,554;0,013;V
